sucursal_nombre;direccion_sucursal;comuna_nombre;lugar_nombre;tipo_lugar;capacidad_personas;precio;descuento_socio_evento;tipo_precio;dia_semana;hora_inicio;hora_termino;fecha_inicio_vigencia;fecha_fin_vigencia
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana9;cabana;8;50000;80;dia;lunes;00:00;23:59;21-10-25;20-11-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana10;cabana;6;150000;4;dia;miercoles;00:00;23:59;29-02-24;30-03-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana11;cabana;7;190000;66;dia;martes;00:00;23:59;03-10-24;02-12-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana12;cabana;5;150000;29;dia;domingo;00:00;23:59;30-03-24;29-05-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana13;cabana;6;250000;75;dia;martes;00:00;23:59;08-04-25;15-04-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana14;cabana;4;50000;66;dia;martes;00:00;23:59;25-06-24;09-07-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana15;cabana;6;130000;30;dia;miercoles;00:00;23:59;02-08-24;01-09-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana16;cabana;5;220000;61;dia;domingo;00:00;23:59;17-11-24;01-12-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana17;cabana;6;220000;32;dia;miercoles;00:00;23:59;31-07-24;29-10-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana18;cabana;7;70000;73;dia;martes;00:00;23:59;17-05-24;24-05-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana19;cabana;7;130000;32;dia;lunes;00:00;23:59;23-11-24;30-11-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana20;cabana;4;20000;56;dia;lunes;00:00;23:59;26-09-25;10-10-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_aire_libre;cancha_aire_libre;16;nueve mil;45;hora;sabado;10:00;11:00;2025-07;28-09-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_techada;cancha_techada;18;10000;47;hora;domingo;10:00;11:00;25-01-24;24-02-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_aire_libre;cancha_aire_libre;19;250000;;hora;martes;18:00;19:00;14-11-24;12-02-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_techada;cancha_techada;10;120000;76;hora;miercoles;21:00;22:00;25-01-25;08-02-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_aire_libre;cancha_aire_libre;20;80000;76;hora;domingo;10:00;11:00;01-04-25;15-04-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_techada;cancha_techada;18;250000;78;hora;domingo;22:00;23:00;05-11-24;05-12-24
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_aire_libre;cancha_aire_libre;19;110000;;hora;lunes;13:00;14:00;16-03-25;15-04-25
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_techada;cancha_techada;11;160000;46;hora;viernes;09:00;10:00;04-06-25;18-06-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa1_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;15-08-25;13-11-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa2_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;19-09-24;18-11-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa3_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;20-09-25;19-11-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa4_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;28-02-24;06-03-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa5_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;11-05-24;25-05-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa6_restaurant1;restaurant;4;;;mesa_hora;viernes;10:00;23:00;18-08-25;17-09-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa7_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;12-10-24;10-01-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa8_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;03-04-24;02-06-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa1_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;01-05-25;08-05-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa2_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;14-07-24;12-10-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa3_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;06-08-24;13-08-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa4_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;19-03-25;17-06-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa5_restaurant2;restaurant;4;;;mesa_hora;viernes;10:00;23:00;20-10-24;19-12-24
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa6_restaurant2;restaurant;4;nueve mil;;mesa_hora;viernes;10:00;23:00;2025-07;09-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa7_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;25-07-25;23-10-25
La Florida;Av. Vicua Mackenna 10777;La Florida;mesa8_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;30-07-25;29-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea1_piscina1;piscina;1;150000;;linea_hora;lunes;19:00;20:00;10-06-25;09-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea2_piscina1;piscina;1;40000;;linea_hora;sabado;18:00;19:00;03-06-25;02-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea3_piscina1;piscina;1;190000;20;linea_hora;domingo;08:00;08:30;18-05-25;16-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea4_piscina1;piscina;1;40000;;linea_hora;sabado;14:00;15:00;20-03-25;19-05-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea5_piscina1;piscina;1;30000;;linea_hora;domingo;21:00;22:00;05-05-25;04-07-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea6_piscina1;piscina;1;60000;19;linea_hora;domingo;19:00;20:00;21-02-24;06-03-24
La Florida;Av. Vicua Mackenna 10777;La Florida;linea7_piscina1;piscina;1;20000;;linea_hora;jueves;22:00;23:00;30-08-24;29-09-24
La Florida;Av. Vicua Mackenna 10777;La Florida;linea8_piscina1;piscina;1;130000;1;linea_hora;domingo;14:00;15:00;26-04-24;25-06-24
La Florida;Av. Vicua Mackenna 10777;La Florida;linea1_piscina2;piscina;1;40000;76;linea_hora;domingo;20:00;21:00;17-01-25;31-01-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea2_piscina2;piscina;1;250000;;linea_hora;sabado;16:00;17:00;06-08-25;04-11-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea3_piscina2;piscina;1;150000;;linea_hora;domingo;22:00;23:00;01-01-24;31-01-24
La Florida;Av. Vicua Mackenna 10777;La Florida;linea4_piscina2;piscina;1;220000;23;linea_hora;viernes;15:00;16:00;28-04-25;12-05-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea5_piscina2;piscina;1;150000;;linea_hora;viernes;13:00;14:00;16-02-25;23-02-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea6_piscina2;piscina;1;180000;51;linea_hora;jueves;10:00;11:00;09-12-24;23-12-24
La Florida;Av. Vicua Mackenna 10777;La Florida;linea7_piscina2;piscina;1;150000;;linea_hora;miercoles;15:00;16:00;05-08-25;12-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;linea8_piscina2;piscina;1;20000;;linea_hora;martes;15:00;16:00;16-06-24;16-07-24
La Florida;Av. Vicua Mackenna 10777;La Florida;SalonEventos1;salon_eventos;99;40000;68;tramo;martes;08:00;14:00;06-06-24;06-07-24
La Florida;Av. Vicua Mackenna 10777;La Florida;SalonEventos2;salon_eventos;115;nueve mil;37;tramo;martes;14:00;20:00;16-08-24;15-10-24
La Florida;Av. Vicua Mackenna 10777;La Florida;SalonEventos3;salon_eventos;195;130000;11;tramo;jueves;20:00;23:59;08-07-25;06-10-25
La Florida;Av. Vicua Mackenna 10777;La Florida;SalonEventos4;salon_eventos;163;220000;8;tramo;viernes;08:00;14:00;13-02-25;27-02-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana1;cabana;6;20000;29;dia;sabado;00:00;23:59;28-01-25;04-02-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana2;cabana;8;70000;9;dia;domingo;00:00;23:59;15-01-25;14-02-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana3;cabana;5;110000;;dia;miercoles;00:00;23:59;03-08-25;10-08-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana4;cabana;7;nueve mil;;dia;jueves;00:00;23:59;29-11-25;06-12-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana5;cabana;8;20000;67;dia;lunes;00:00;23:59;13-08-25;11-11-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana6;cabana;4;20000;36;dia;martes;00:00;23:59;2024-08;21-08-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana7;cabana;6;170000;;dia;sabado;00:00;23:59;07-01-24;06-02-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana8;cabana;4;40000;58;dia;miercoles;00:00;23:59;21-09-24;28-09-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana9;cabana;8;240000;1;dia;viernes;00:00;23:59;17-06-25;15-09-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana10;cabana;6;200000;14;dia;miercoles;00:00;23:59;17-10-25;16-12-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana11;cabana;4;160000;;dia;martes;00:00;23:59;02-10-25;01-12-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana12;cabana;7;110000;70;dia;sabado;00:00;23:59;23-03-25;21-06-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana13;cabana;4;230000;78;dia;lunes;00:00;23:59;12-05-25;11-07-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana14;cabana;5;90000;;dia;martes;00:00;23:59;18-07-25;25-07-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana15;cabana;7;140000;;dia;martes;00:00;23:59;14-04-24;13-07-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana16;cabana;7;40000;69;dia;domingo;00:00;23:59;16-07-25;30-07-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana17;cabana;8;240000;1;dia;viernes;00:00;23:59;07-02-25;09-03-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana18;cabana;7;90000;59;dia;viernes;00:00;23:59;23-07-25;30-07-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana19;cabana;8;150000;58;dia;martes;00:00;23:59;27-04-25;04-05-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cabana20;cabana;4;80000;40;dia;viernes;00:00;23:59;11-09-24;10-11-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_tenis_aire_libre;cancha_aire_libre;20;200000;;hora;domingo;21:00;22:00;13-09-24;12-11-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_tenis_techada;cancha_techada;12;130000;;hora;lunes;09:00;10:00;04-12-24;18-12-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_basquetbol_aire_libre;cancha_aire_libre;13;70000;22;hora;martes;08:00;08:30;07-06-24;21-06-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_basquetbol_techada;cancha_techada;14;160000;40;hora;jueves;13:00;14:00;08-11-25;22-11-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_futbolito_aire_libre;cancha_aire_libre;16;170000;20;hora;domingo;17:00;18:00;21-02-24;22-03-24
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_futbolito_techada;cancha_techada;18;10000;79;hora;miercoles;14:00;15:00;10-05-25;17-05-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_padel_aire_libre;cancha_aire_libre;18;140000;66;hora;jueves;22:00;23:00;10-01-25;24-01-25
La Florida;Av. Vicua Mackenna 10777;La Florida;Cancha_padel_techada;cancha_techada;19;30000;76;hora;martes;12:00;13:00;22-09-24;21-12-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa1_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;07-05-24;21-05-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa2_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;06-06-24;20-06-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa3_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;19-10-24;02-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa4_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;18-09-25;18-10-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa5_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;02-10-25;01-12-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa6_restaurant1;restaurant;4;;;mesa_hora;viernes;10:00;23:00;27-10-24;26-12-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa7_restaurant1;restaurant;4;;;mesa_hora;viernes;10:00;23:00;23-07-24;21-09-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa8_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;12-02-25;26-02-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa1_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;22-01-25;23-03-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa2_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;28-06-25;27-08-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa3_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;13-10-24;11-01-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa4_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;02-05-24;31-07-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa5_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;01-03-25;15-03-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa6_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;14-11-24;21-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa7_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;21-04-25;05-05-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;mesa8_restaurant2;restaurant;4;nueve mil;;mesa_hora;viernes;10:00;23:00;18-07-25;16-10-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea1_piscina1;piscina;1;140000;;linea_hora;viernes;20:00;21:00;20-07-25;18-09-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea2_piscina1;piscina;1;110000;34;linea_hora;lunes;11:00;12:00;12-05-24;11-06-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea3_piscina1;piscina;1;250000;;linea_hora;jueves;17:00;18:00;25-07-25;23-10-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea4_piscina1;piscina;1;220000;74;linea_hora;sabado;09:00;10:00;19-08-24;18-09-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea5_piscina1;piscina;1;210000;2;linea_hora;jueves;09:00;10:00;09-06-25;16-06-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea6_piscina1;piscina;1;140000;64;linea_hora;jueves;11:00;12:00;21-05-24;19-08-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea7_piscina1;piscina;1;30000;;linea_hora;martes;08:00;09:00;03-02-24;03-04-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea8_piscina1;piscina;1;250000;51;linea_hora;sabado;17:00;18:00;25-10-24;24-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea1_piscina2;piscina;1;110000;41;linea_hora;domingo;10:00;11:00;26-01-25;02-02-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea2_piscina2;piscina;1;30000;43;linea_hora;sabado;11:00;12:00;23-01-24;30-01-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea3_piscina2;piscina;1;10000;65;linea_hora;domingo;14:00;15:00;05-01-25;06-03-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea4_piscina2;piscina;1;160000;;linea_hora;jueves;21:00;22:00;21-07-24;20-08-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea5_piscina2;piscina;1;230000;7;linea_hora;martes;11:00;12:00;28-02-24;29-03-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea6_piscina2;piscina;1;40000;64;linea_hora;jueves;08:00;08:30;26-02-24;04-03-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea7_piscina2;piscina;1;110000;;linea_hora;domingo;18:00;19:00;22-11-25;22-12-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;linea8_piscina2;piscina;1;80000;52;linea_hora;lunes;08:00;08:30;23-03-25;22-05-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos1;salon_eventos;85;120000;17;tramo;sabado;08:00;14:00;19-12-24;18-01-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos2;salon_eventos;130;240000;36;tramo;jueves;08:00;08:30;03-03-25;02-05-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos3;salon_eventos;166;70000;5;tramo;jueves;08:00;14:00;20-03-25;03-04-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;SalonEventos4;salon_eventos;122;80000;;tramo;jueves;20:00;23:59;21-07-24;28-07-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana1;cabana;8;30000;6;dia;miercoles;00:00;23:59;26-03-25;24-06-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana2;cabana;4;90000;;dia;martes;00:00;23:59;2024-05;20-07-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana3;cabana;8;80000;;dia;domingo;00:00;23:59;13-08-24;11-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana4;cabana;7;70000;54;dia;martes;00:00;23:59;25-03-25;23-06-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana5;cabana;8;210000;;dia;lunes;00:00;23:59;17-08-24;16-10-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana6;cabana;6;250000;9;dia;lunes;00:00;23:59;13-02-25;14-05-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana7;cabana;8;220000;75;dia;jueves;00:00;23:59;08-02-24;15-02-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana8;cabana;8;230000;;dia;martes;00:00;23:59;14-06-25;21-06-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana9;cabana;7;240000;20;dia;lunes;00:00;23:59;07-08-24;05-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana10;cabana;8;90000;;dia;viernes;00:00;23:59;02-08-24;16-08-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana11;cabana;7;230000;;dia;sabado;00:00;23:59;02-09-25;01-11-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana12;cabana;5;240000;;dia;sabado;00:00;23:59;03-03-25;02-05-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana13;cabana;6;140000;;dia;miercoles;00:00;23:59;26-11-25;24-02-26
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana14;cabana;7;20000;52;dia;viernes;00:00;23:59;15-11-25;15-12-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana15;cabana;8;130000;43;dia;lunes;00:00;23:59;29-03-24;12-04-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana16;cabana;6;120000;;dia;miercoles;00:00;23:59;15-07-24;13-09-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana17;cabana;6;200000;45;dia;lunes;00:00;23:59;01-10-25;30-11-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana18;cabana;7;80000;;dia;miercoles;00:00;23:59;16-08-25;15-09-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana19;cabana;8;240000;45;dia;lunes;00:00;23:59;12-09-24;11-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cabana20;cabana;5;190000;;dia;sabado;00:00;23:59;07-10-25;21-10-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_tenis_aire_libre;cancha_aire_libre;19;90000;43;hora;martes;10:00;11:00;17-08-24;15-11-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_tenis_techada;cancha_techada;22;240000;;hora;martes;08:00;08:30;04-05-25;03-06-25
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_basquetbol_aire_libre;cancha_aire_libre;11;30000;40;hora;domingo;19:00;20:00;22-05-24;29-05-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_basquetbol_techada;cancha_techada;21;30000;16;hora;miercoles;21:00;22:00;21-05-24;28-05-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_futbolito_aire_libre;cancha_aire_libre;14;40000;;hora;viernes;22:00;23:00;10-05-24;09-06-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_futbolito_techada;cancha_techada;11;180000;67;hora;martes;12:00;13:00;04-03-24;03-04-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_padel_aire_libre;cancha_aire_libre;19;120000;;hora;miercoles;13:00;14:00;18-09-24;18-10-24
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_padel_techada;cancha_techada;18;70000;;hora;viernes;10:00;11:00;17-01-24;16-04-24
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;28-07-24;04-08-24
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;30-06-25;30-07-25
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;28-06-25;12-07-25
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;13-11-24;27-11-24
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;29-04-25;06-05-25
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;21-11-24;20-01-25
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;17-07-24;15-10-24
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant1;restaurant;4;;;mesa_hora;martes;10:00;23:00;24-01-25;24-04-25
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;01-08-24;08-08-24
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;16-09-25;30-09-25
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant2;restaurant;4;nueve mil;;mesa_hora;martes;10:00;23:00;2025-04;20-06-25
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;20-02-25;21-05-25
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;13-01-24;27-01-24
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;06-09-25;06-10-25
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;10-07-24;17-07-24
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;06-09-25;05-12-25
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina1;piscina;1;240000;46;linea_hora;miercoles;14:00;15:00;21-04-24;20-07-24
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina1;piscina;1;200000;12;linea_hora;sabado;22:00;23:00;24-12-24;24-03-25
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina1;piscina;1;80000;;linea_hora;sabado;18:00;19:00;09-06-25;09-07-25
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina1;piscina;1;10000;80;linea_hora;martes;17:00;18:00;05-08-25;19-08-25
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina1;piscina;1;110000;;linea_hora;miercoles;08:00;09:00;23-11-25;30-11-25
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina1;piscina;1;150000;74;linea_hora;sabado;16:00;17:00;01-01-25;08-01-25
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina1;piscina;1;140000;;linea_hora;miercoles;09:00;10:00;28-11-25;26-02-26
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina1;piscina;1;180000;;linea_hora;martes;12:00;13:00;11-06-24;09-09-24
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina2;piscina;1;130000;9;linea_hora;lunes;18:00;19:00;24-12-24;07-01-25
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina2;piscina;1;250000;57;linea_hora;martes;22:00;23:00;2025-11;13-12-25
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina2;piscina;1;100000;16;linea_hora;lunes;20:00;21:00;17-02-25;18-04-25
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina2;piscina;1;110000;;linea_hora;martes;15:00;16:00;15-02-24;16-03-24
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina2;piscina;1;50000;65;linea_hora;domingo;13:00;14:00;08-05-24;22-05-24
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina2;piscina;1;100000;76;linea_hora;viernes;10:00;11:00;13-12-24;13-03-25
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina2;piscina;1;160000;0;linea_hora;viernes;12:00;13:00;27-08-24;10-09-24
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina2;piscina;1;240000;7;linea_hora;viernes;19:00;20:00;30-04-24;30-05-24
Santiago Centro;Av Alameda 900;Santiago;SalonEventos1;salon_eventos;136;70000;;tramo;jueves;08:00;14:00;03-12-24;02-01-25
Santiago Centro;Av Alameda 900;Santiago;SalonEventos2;salon_eventos;120;20000;53;tramo;viernes;20:00;23:59;01-03-25;15-03-25
Santiago Centro;Av Alameda 900;Santiago;SalonEventos3;salon_eventos;118;80000;67;dia;domingo;00:00;23:59;13-08-25;12-09-25
